Elo_Diff,Elo_Surface_Diff,H2H_Advantage,Recent_Form_10_Diff,Age_Diff,Tournament_Titles_Diff_Dynamic,Grand_Titles_Diff_Dynamic,Round_Ordinal,Series_Ordinal,Court_Indoor,Best_of_5,Surface_Clay,Surface_Grass,Surface_Hard
22.49900777098537,-36.49470477946716,0.0,0.0,-5.0,-1.0,0.0,1,3,0,0,1,0,0
-55.73496144123851,-38.98406976911065,0.0,-0.2,8.0,-1.0,0.0,1,3,0,0,1,0,0
104.7653312604607,-6.773589953098281,0.0,-0.0999999999999999,-3.0,0.0,0.0,1,3,0,0,1,0,0
321.8167746925633,-7.848924862386639,0.0,0.4,-3.0,2.0,2.0,1,3,0,0,1,0,0
24.507757168508306,60.64537590275427,0.0,0.5,-10.0,0.0,0.0,1,3,0,0,1,0,0
-151.7689981820051,41.65123519745043,1.0,0.0,-2.0,-1.0,0.0,1,3,0,0,1,0,0
-107.25473991830768,174.6855390002936,0.0,0.0,5.0,1.0,0.0,1,3,0,0,1,0,0
29.212092649111128,64.80724621875856,0.0,0.0999999999999999,-11.0,0.0,0.0,1,3,0,0,1,0,0
-43.28544541397628,76.52813880503732,0.0,-0.0999999999999999,2.0,0.0,0.0,1,3,0,0,1,0,0
117.4691733579948,28.66661169079771,0.0,0.0999999999999999,-26.0,0.0,0.0,1,3,0,0,1,0,0
154.88223317194752,201.5156424637155,0.0,0.6,5.0,3.0,0.0,1,3,0,0,1,0,0
137.24614032963132,185.60829645406875,-3.0,0.0999999999999999,8.0,4.0,1.0,1,3,0,0,1,0,0
-58.47169922903413,10.129812940229383,1.0,-0.3999999999999999,0.0,0.0,0.0,1,3,0,0,1,0,0
112.72028212923853,-82.26243282689484,0.0,0.2999999999999999,4.0,1.0,0.0,1,3,0,0,1,0,0
111.41847245487612,-133.06756094529487,0.0,0.0,3.0,1.0,0.0,1,3,0,0,1,0,0
117.4591046953758,135.84145777314666,0.0,0.2,3.0,1.0,0.0,1,3,0,0,1,0,0
105.33228512384336,-70.50654555105439,0.0,-0.125,-3.0,1.0,0.0,1,3,0,0,1,0,0
264.9541697736065,346.5815362197761,0.0,0.2,-3.0,4.0,1.0,1,3,0,0,1,0,0
-85.40954633529122,121.37746280502756,-1.0,-0.2,-8.0,-2.0,0.0,1,3,0,0,1,0,0
162.35269431864094,-11.155819924213574,1.0,0.2,6.0,2.0,0.0,1,3,0,0,1,0,0
53.748719599995184,92.9877444980716,0.0,0.7,-7.0,0.0,0.0,1,3,0,0,1,0,0
78.28163476891336,34.21587134163042,0.0,0.0999999999999999,19.0,0.0,0.0,1,3,0,0,1,0,0
-109.755068251907,7.752255631788785,-3.0,-0.1999999999999999,21.0,-2.0,0.0,1,3,0,0,1,0,0
5.035589044257904,-132.57056502510704,-1.0,-0.0999999999999999,2.0,-1.0,0.0,1,3,0,0,1,0,0
-265.9424895991899,-45.70159323795929,0.0,-0.3,7.0,-2.0,-1.0,1,3,0,0,1,0,0
194.79654554485,116.0569149502012,0.0,0.1999999999999999,0.0,1.0,0.0,2,3,0,0,1,0,0
60.06040125282607,5.412732436729584,0.0,-0.0666666666666666,-13.0,0.0,0.0,2,3,0,0,1,0,0
-98.46472274904204,-4.1001356379501885,0.0,-0.0999999999999999,10.0,-1.0,0.0,2,3,0,0,1,0,0
74.86318666674606,115.38992409696492,1.0,0.1999999999999999,6.0,1.0,0.0,2,3,0,0,1,0,0
300.5077580924658,347.38363220358,-1.0,0.4,4.0,4.0,1.0,2,3,0,0,1,0,0
113.19978174937636,160.6034517719254,-1.0,0.3,2.0,2.0,1.0,5,3,0,0,1,0,0
22.616685063377417,71.65626318299246,0.0,0.0999999999999999,-3.0,-1.0,0.0,2,3,0,0,1,0,0
73.27741172371816,-33.517762037650755,-1.0,0.3999999999999999,-10.0,0.0,0.0,2,3,0,0,1,0,0
-166.36515186157362,-10.49951969972676,-1.0,0.0,-7.0,-1.0,0.0,2,3,0,0,1,0,0
106.198345144619,119.36983780114224,1.0,0.4,5.0,0.0,0.0,2,3,0,0,1,0,0
-51.529771525607885,-169.6670258412728,0.0,0.0,1.0,-2.0,0.0,2,3,0,0,1,0,0
271.3690508084917,39.951055318316776,0.0,0.3,-25.0,1.0,0.0,2,3,0,0,1,0,0
38.89465622435591,-120.33522716174798,-1.0,-0.0999999999999999,-3.0,-1.0,0.0,2,3,0,0,1,0,0
95.11534268744572,25.11265574176696,-1.0,0.1,3.0,2.0,0.0,2,3,0,0,1,0,0
44.05508289281693,3.707526302951919,0.0,-0.6,-3.0,0.0,0.0,2,3,0,0,1,0,0
25.476686594602143,68.41575131399668,0.0,0.0999999999999999,20.0,-1.0,0.0,2,3,0,0,1,0,0
-131.97353606420938,-76.34706808174656,0.0,-0.3999999999999999,19.0,0.0,0.0,3,3,0,0,1,0,0
112.35985816119478,-85.55887951916179,-1.0,0.2,7.0,0.0,0.0,3,3,0,0,1,0,0
150.35663015383716,105.79314110636165,0.0,-0.0999999999999999,1.0,2.0,0.0,2,3,0,0,1,0,0
97.31003263434263,127.086614828233,-1.0,0.0,-4.0,3.0,1.0,7,3,0,1,1,0,0
236.94093560032388,293.3509659436436,1.0,0.4,8.0,3.0,1.0,6,3,0,0,1,0,0
-155.8880190034995,-55.78702637482616,0.0,-0.1999999999999999,23.0,0.0,0.0,5,3,0,0,1,0,0
86.39834603647682,53.42482730106372,-1.0,0.0,-10.0,0.0,0.0,5,3,0,0,1,0,0
-119.76086442460542,-178.6806890011094,1.0,-0.3,-4.0,-2.0,0.0,6,3,0,0,1,0,0
-150.5858485638446,-47.42872641181907,1.0,-0.2999999999999999,-10.0,-1.0,0.0,3,3,0,0,1,0,0
175.9146775831257,54.10954383638273,0.0,0.0,-1.0,0.0,0.0,3,3,0,0,1,0,0
24.90197214124873,-51.42913812563597,2.0,-0.0999999999999999,-17.0,0.0,0.0,3,3,0,0,1,0,0
-287.4695389622698,-214.68202733366297,0.0,-0.3,-1.0,-3.0,-1.0,3,3,0,0,1,0,0
198.0687471882345,276.6084850463699,0.0,0.4,6.0,1.0,0.0,3,3,0,0,1,0,0
143.33837170444417,8.085639301685887,1.0,0.2999999999999999,-2.0,0.0,0.0,3,3,0,0,1,0,0
-119.25187283959826,-236.2356378297559,0.0,-0.4,3.0,-2.0,0.0,5,3,0,0,1,0,0
14.669602614617132,44.72412481883634,-1.0,-0.1,0.0,1.0,0.0,1,3,0,0,1,0,0
256.0942256320768,-36.324622059672265,0.0,0.4333333333333333,1.0,1.0,0.0,1,3,0,0,1,0,0
-238.48218729827292,-215.38339365488105,-1.0,-0.5,-9.0,-2.0,0.0,1,3,0,0,1,0,0
-49.60553744836648,-57.240062435930895,-2.0,0.0,2.0,0.0,0.0,1,3,0,0,1,0,0
-39.42343242755237,-97.926734533821,0.0,0.0,-27.0,0.0,0.0,1,3,0,0,1,0,0
-12.34246389080772,107.80747757927088,0.0,0.1999999999999999,-2.0,0.0,0.0,1,3,0,0,1,0,0
-2.496297686907837,7.624450827986038,0.0,-0.3,5.0,0.0,0.0,1,3,0,0,1,0,0
193.8715740535304,-44.68782531853799,0.0,0.0999999999999999,-2.0,-1.0,0.0,1,3,0,0,1,0,0
-193.6747205105039,-70.34269300786104,0.0,0.0,1.0,-2.0,0.0,1,3,0,0,1,0,0
-29.23628410011884,-8.52244552132538,0.0,-0.0999999999999999,9.0,0.0,0.0,1,3,0,0,1,0,0
328.8783346857938,51.50436136934718,0.0,0.6000000000000001,-2.0,3.0,2.0,1,3,0,0,1,0,0
95.25022777747428,114.58961909533764,-1.0,0.0999999999999999,6.0,0.0,0.0,1,3,0,0,1,0,0
46.948870304793445,76.35237123771026,0.0,0.2,-5.0,1.0,0.0,1,3,0,0,1,0,0
-64.02591924155126,-37.57118180246766,1.0,-0.3,0.0,0.0,0.0,1,3,0,0,1,0,0
-112.19022696610818,-114.54792418547754,1.0,-0.1999999999999999,5.0,0.0,0.0,1,3,0,0,1,0,0
93.05274330312864,-10.391104237059151,-1.0,0.1,-53.0,0.0,0.0,1,3,0,0,1,0,0
145.87633025250375,37.66142391890298,0.0,0.4,7.0,0.0,0.0,1,3,0,0,1,0,0
31.757205680574543,-52.99243195463714,0.0,0.0,-1.0,-1.0,0.0,1,3,0,0,1,0,0
-265.504067152013,-170.44908990151066,0.0,-0.3,-5.0,-3.0,0.0,1,3,0,0,1,0,0
-91.50909866726624,-29.481814391359197,0.0,-0.1999999999999999,-1.0,0.0,0.0,1,3,0,0,1,0,0
-102.74613525963308,-197.856300232301,1.0,-0.2,-6.0,-1.0,0.0,1,3,0,0,1,0,0
-84.39209910060322,14.774139557905528,-1.0,-0.2,1.0,-1.0,0.0,1,3,0,0,1,0,0
70.08874444593607,96.07053445983684,0.0,0.0999999999999999,-19.0,1.0,0.0,1,3,0,0,1,0,0
58.39869415583075,34.45544410559501,0.0,0.4,27.0,1.0,0.0,1,3,0,0,1,0,0
-45.26989494772306,1.2591692833227626,0.0,0.0999999999999999,-5.0,0.0,0.0,1,3,0,0,1,0,0
-46.22939527930248,65.610058926276,-1.0,0.0999999999999999,19.0,-1.0,0.0,1,3,0,0,1,0,0
-323.7713271864727,-385.4775137803536,0.0,-0.6000000000000001,1.0,-4.0,-1.0,1,3,0,0,1,0,0
137.51793444255327,-114.03715215671356,0.0,0.1999999999999999,6.0,0.0,0.0,1,3,0,0,1,0,0
63.27168205970361,251.321224004216,0.0,0.0,1.0,2.0,0.0,1,3,0,0,1,0,0
-179.88830196304525,-214.1905843786556,-1.0,-0.4,15.0,-2.0,0.0,6,3,0,0,1,0,0
163.0173791949428,178.62936219888434,0.0,0.2,0.0,0.0,0.0,1,3,0,0,1,0,0
43.61390450735144,-107.86593943753132,0.0,0.0,-19.0,1.0,0.0,3,3,0,0,1,0,0
132.72644696694897,24.726494343550712,0.0,0.1,6.0,-1.0,0.0,1,3,0,0,1,0,0
-84.9992752764424,-98.86074102774342,1.0,0.0999999999999999,-3.0,-2.0,0.0,2,3,0,0,1,0,0
-59.19159917373304,-108.80132036400028,0.0,-0.2,-28.0,0.0,0.0,2,3,0,0,1,0,0
-95.75288387533442,-116.53448175836024,1.0,0.0,2.0,-2.0,0.0,2,3,0,0,1,0,0
-48.57739283213459,-43.12140674630223,0.0,0.0999999999999999,16.0,-2.0,0.0,2,3,0,0,1,0,0
88.59402131977572,-42.92240601074673,1.0,0.0999999999999999,-57.0,1.0,0.0,2,3,0,0,1,0,0
-77.11627440733446,160.26664555167895,1.0,-0.0999999999999999,-7.0,0.0,0.0,2,3,0,0,1,0,0
-159.49150323568506,-12.54000303623593,0.0,-0.2999999999999999,-2.0,-1.0,0.0,2,3,0,0,1,0,0
-203.68573687089952,-58.83502515154419,0.0,-0.0999999999999999,-2.0,-3.0,0.0,2,3,0,0,1,0,0
-115.04672245892834,126.99242016601534,0.0,-0.0999999999999999,-2.0,1.0,0.0,2,3,0,0,1,0,0
258.9834088541181,281.69605026641534,1.0,0.6,2.0,1.0,0.0,2,3,0,0,1,0,0
256.5042376111141,10.751898578670534,0.0,0.3,-2.0,3.0,2.0,2,3,0,0,1,0,0
-17.791866740945125,-95.9977523395928,-1.0,-0.0999999999999999,-1.0,-1.0,0.0,2,3,0,0,1,0,0
18.808781756458306,117.07080570420568,0.0,0.1999999999999999,3.0,1.0,0.0,2,3,0,0,1,0,0
305.0746479511315,65.52737572955266,0.0,0.3999999999999999,4.0,1.0,0.0,2,3,0,0,1,0,0
141.2557598837052,179.2110125603249,2.0,0.4,4.0,1.0,0.0,3,3,0,0,1,0,0
-112.87028891161276,-3.1256594062931526,1.0,0.0,-11.0,0.0,0.0,2,3,0,0,1,0,0
71.88915447722479,23.921920758614988,-2.0,0.0,5.0,0.0,0.0,3,3,0,0,1,0,0
174.35152406141242,195.35328196924277,1.0,0.1999999999999999,7.0,1.0,0.0,7,3,0,1,1,0,0
-206.0961905168017,35.24644290909873,0.0,-0.1,-8.0,-3.0,0.0,6,3,0,0,1,0,0
-52.844697993500176,-12.378259501436103,0.0,-0.1,-28.0,0.0,0.0,5,3,0,0,1,0,0
141.46917355915116,309.8098033394388,0.0,0.4,60.0,1.0,0.0,5,3,0,0,1,0,0
-213.57458769957705,61.074681463057686,0.0,-0.1,-6.0,-2.0,0.0,5,3,0,0,1,0,0
-1.5629044997119763,8.865842631691976,-2.0,0.0,-3.0,1.0,0.0,3,3,0,0,1,0,0
-151.6027573991612,53.53791574565048,0.0,-0.0999999999999999,-5.0,-1.0,0.0,3,3,0,0,1,0,0
-25.324408216370102,-73.8262315345271,-1.0,-0.1,-34.0,0.0,0.0,3,3,0,0,1,0,0
-96.39064765336798,-39.67219845852105,0.0,-0.1999999999999999,-57.0,1.0,0.0,3,3,0,0,1,0,0
-246.57126258692665,15.684074948612988,1.0,-0.0999999999999999,-5.0,-3.0,0.0,3,3,0,0,1,0,0
42.80318491786102,-36.95333481085595,0.0,0.0999999999999999,-23.0,0.0,0.0,5,3,0,0,1,0,0
63.06020581419239,12.417504176703916,0.0,-0.3,-25.0,0.0,0.0,1,1,0,0,1,0,0
86.90821449079976,105.24986818656636,0.0,0.1,-10.0,1.0,0.0,1,1,0,0,1,0,0
9.114461768525643,32.11850027868536,0.0,0.0999999999999999,8.0,-1.0,0.0,1,1,0,0,1,0,0
56.13536733782848,80.7476709129819,0.0,0.4999999999999999,16.0,0.0,0.0,1,1,0,0,1,0,0
110.61572498892224,139.50102491636972,0.0,0.0,2.0,1.0,0.0,1,1,0,0,1,0,0
-94.33554015048684,-54.9914527986823,0.0,-0.3,1.0,0.0,0.0,1,1,0,0,1,0,0
-27.425524302932445,-41.951299891124336,0.0,-0.1,-8.0,0.0,0.0,1,1,0,0,1,0,0
37.13987297133872,-3.8438936987172383,0.0,-0.2,-1.0,0.0,0.0,1,1,0,0,1,0,0
94.09173911006064,21.22376307687864,0.0,0.1999999999999999,6.0,0.0,0.0,1,1,0,0,1,0,0
-4.743163331126425,33.1355275697199,0.0,-0.2,2.0,1.0,0.0,1,1,0,0,1,0,0
64.96020218851527,51.04423312310132,0.0,0.0999999999999999,19.0,0.0,0.0,1,1,0,0,1,0,0
-7.041041730688221,18.16557899329496,0.0,0.15,-8.0,0.0,0.0,1,1,0,0,1,0,0
-122.2256317182987,-61.10071871938317,0.0,-0.3,16.0,-1.0,0.0,1,1,0,0,1,0,0
-151.76997420058524,-150.61556197010125,0.0,-0.3999999999999999,-3.0,-1.0,0.0,1,1,0,0,1,0,0
-105.34164985595204,-93.60673994032072,-1.0,0.0,6.0,0.0,0.0,6,1,0,0,1,0,0
-0.4402845655699821,-0.1519923128862501,0.0,0.2,-5.0,0.0,0.0,1,1,0,0,1,0,0
3.0088084375524886,58.53463561410626,-1.0,0.0999999999999999,-2.0,-1.0,0.0,2,1,0,0,1,0,0
162.90080849833294,156.19462397279017,0.0,0.3,-5.0,0.0,0.0,1,1,0,0,1,0,0
-143.78305520955155,-93.3139625763065,0.0,-0.2,-18.0,0.0,0.0,2,1,0,0,1,0,0
10.557249224827956,9.988186090401314,0.0,0.0999999999999999,0.0,0.0,0.0,2,1,0,0,1,0,0
-56.04904165849325,7.898520998740878,0.0,0.5,-1.0,0.0,0.0,2,1,0,0,1,0,0
181.77919102028773,65.29896553793924,0.0,0.3,7.0,0.0,0.0,2,1,0,0,1,0,0
-95.41434244929768,-45.56030956524569,0.0,-0.1999999999999999,-3.0,-1.0,0.0,2,1,0,0,1,0,0
-20.93191183235353,-14.702738263641097,0.0,-0.2,7.0,0.0,0.0,2,1,0,0,1,0,0
-67.76870724413789,-26.76484828170805,0.0,0.0999999999999999,3.0,0.0,0.0,5,1,0,0,1,0,0
21.417965361256847,21.603157447532794,1.0,0.0,29.0,1.0,0.0,5,1,0,0,1,0,0
-50.26745673671349,18.223789942546546,0.0,0.0,-2.0,0.0,0.0,5,1,0,0,1,0,0
53.17322998720215,-18.165722893736078,0.0,0.0,0.0,-1.0,0.0,5,1,0,0,1,0,0
-137.8616205659007,-75.61474664529715,0.0,0.0,-5.0,0.0,0.0,7,1,0,0,1,0,0
0.6979534158381284,-5.7350279199301895,0.0,0.0,1.0,0.0,0.0,6,1,0,0,1,0,0
-76.8923475647307,-11.277264787759124,-1.0,0.0,-6.0,1.0,0.0,2,1,0,0,1,0,0
10.607495437579928,-68.7628507000286,0.0,-0.3,-2.0,0.0,0.0,1,5,0,1,1,0,0
47.61307179142136,64.89026930751356,0.0,0.0,-9.0,0.0,0.0,1,5,0,1,1,0,0
96.70443016577588,136.57550465337704,0.0,0.1,6.0,0.0,0.0,1,5,0,1,1,0,0
111.33740522095628,-0.1691188080949359,0.0,0.1999999999999999,2.0,-1.0,0.0,1,5,0,1,1,0,0
-174.67850553452058,-15.199756666698022,1.0,-0.0999999999999999,-1.0,0.0,0.0,1,5,0,1,1,0,0
28.95780276355299,-25.533580682168804,0.0,0.0,-1.0,0.0,0.0,1,5,0,1,1,0,0
142.1852986359495,13.323413919021505,1.0,0.1999999999999999,50.0,3.0,2.0,1,5,0,1,1,0,0
48.119773595965626,26.112904931835374,0.0,-0.0555555555555555,-15.0,1.0,0.0,1,5,0,1,1,0,0
-43.83693164648594,30.356835791659933,-1.0,0.0,18.0,0.0,0.0,1,5,0,1,1,0,0
11.998716956929457,80.09391124010381,0.0,0.2,5.0,-1.0,0.0,1,5,0,1,1,0,0
-153.0200015110845,-84.63838751578623,0.0,-0.3999999999999999,12.0,0.0,0.0,1,5,0,1,1,0,0
137.0154991541665,100.51710803391802,0.0,0.3,-1.0,0.0,0.0,1,5,0,1,1,0,0
40.90796416510261,41.79200297114767,1.0,-0.0999999999999999,3.0,0.0,0.0,1,5,0,1,1,0,0
274.375614227396,179.43905788220468,1.0,0.2,-4.0,2.0,0.0,1,5,0,1,1,0,0
-45.91533821636017,-41.88960114614861,0.0,0.1,-12.0,0.0,0.0,1,5,0,1,1,0,0
-110.18738958476024,19.18178037038615,0.0,-0.0999999999999999,9.0,0.0,0.0,1,5,0,1,1,0,0
37.68942189559903,-27.66937616870041,-1.0,0.0,-17.0,0.0,0.0,1,5,0,1,1,0,0
-153.62647131921426,12.23410404716401,0.0,0.0,-3.0,0.0,0.0,1,5,0,1,1,0,0
199.13000996169532,45.278718966102815,0.0,0.2,0.0,1.0,0.0,1,5,0,1,1,0,0
110.20187811132314,-37.35771022135759,1.0,0.0,-2.0,0.0,0.0,1,5,0,1,1,0,0
-195.4987095534864,4.612737432802533,0.0,-0.6,-4.0,0.0,0.0,1,5,0,1,1,0,0
319.17419102632675,292.8124961396609,0.0,0.5,3.0,0.0,0.0,1,5,0,1,1,0,0
-43.74999910560382,-35.93288284670393,0.0,0.0,-16.0,0.0,0.0,1,5,0,1,1,0,0
153.2240990759749,53.01372122984026,0.0,-0.0999999999999999,-1.0,-1.0,0.0,1,5,0,1,1,0,0
-31.271148848591334,-0.4738048288372738,-1.0,0.0999999999999999,-5.0,0.0,0.0,1,5,0,1,1,0,0
-29.90610585499394,-50.798917110125785,-1.0,0.0,4.0,0.0,0.0,1,5,0,1,1,0,0
-268.9352104708246,-115.21303775327124,0.0,-0.1999999999999999,1.0,-3.0,0.0,1,5,0,1,1,0,0
156.0013443366067,57.20977295813486,0.0,0.0,2.0,4.0,1.0,1,5,0,1,1,0,0
-102.41402716520928,71.21152477887904,0.0,0.1999999999999999,6.0,-1.0,0.0,1,5,0,1,1,0,0
-49.69806437724287,-76.46274002970108,0.0,-0.0999999999999999,-26.0,0.0,0.0,1,5,0,1,1,0,0
43.62607609519114,12.88155131333383,0.0,0.1999999999999999,1.0,0.0,0.0,1,5,0,1,1,0,0
139.65032237749415,113.91605899463684,0.0,0.1999999999999999,-6.0,0.0,0.0,1,5,0,1,1,0,0
-34.29167993366673,-81.89845662189691,0.0,-0.2,-7.0,0.0,0.0,1,5,0,1,1,0,0
90.33491470407968,127.32540628072502,0.0,0.3,23.0,1.0,0.0,1,5,0,1,1,0,0
146.1735023674387,-13.860495487251685,-1.0,0.0999999999999999,17.0,0.0,0.0,1,5,0,1,1,0,0
14.71637895458889,44.29353916403829,0.0,0.2,9.0,0.0,0.0,1,5,0,1,1,0,0
90.98873902572244,-9.474040103876632,0.0,0.0999999999999999,-1.0,0.0,0.0,1,5,0,1,1,0,0
-207.6842595842345,-186.207764895463,-1.0,-0.2,6.0,-3.0,-1.0,1,5,0,1,1,0,0
-32.27245319864096,-13.652786477776315,0.0,-0.1,6.0,0.0,0.0,1,5,0,1,1,0,0
142.61848255998325,105.75318543536514,1.0,0.3,6.0,0.0,0.0,1,5,0,1,1,0,0
-51.6559803594223,-37.14284273932685,0.0,-0.0999999999999999,-2.0,-1.0,0.0,1,5,0,1,1,0,0
54.5613058934714,105.22677170102588,1.0,0.1999999999999999,21.0,0.0,0.0,1,5,0,1,1,0,0
58.41313049222185,-15.172079990146813,1.0,0.0999999999999999,27.0,-1.0,0.0,1,5,0,1,1,0,0
55.89136543224822,28.689045944390276,0.0,0.1,4.0,0.0,0.0,1,5,0,1,1,0,0
-197.34512029194025,14.875972982649728,0.0,-0.0999999999999999,4.0,0.0,0.0,1,5,0,1,1,0,0
63.348109859419765,-165.5791514196253,1.0,0.1,-1.0,1.0,0.0,1,5,0,1,1,0,0
-24.34662619675009,57.33131501846447,0.0,0.1,-8.0,0.0,0.0,1,5,0,1,1,0,0
12.532733135920124,64.03414826631706,0.0,0.0999999999999999,11.0,0.0,0.0,1,5,0,1,1,0,0
-233.77284688387272,-140.65523153423078,0.0,-0.6,-8.0,-2.0,0.0,1,5,0,1,1,0,0
-36.26388957190193,-206.33548875271003,0.0,-0.1999999999999999,0.0,0.0,0.0,1,5,0,1,1,0,0
-173.96322033227307,35.14143893563164,0.0,-0.6,5.0,-2.0,-1.0,1,5,0,1,1,0,0
-172.90159272608025,-228.6211821934196,0.0,-0.2,19.0,-2.0,0.0,1,5,0,1,1,0,0
69.64066435886616,59.4782984417825,0.0,0.1,0.0,0.0,0.0,1,5,0,1,1,0,0
-14.678541850595366,-126.80505784196066,-1.0,-0.2,0.0,0.0,0.0,1,5,0,1,1,0,0
-138.68115775577894,-139.81793953115675,-1.0,-0.2999999999999999,-5.0,-1.0,0.0,1,5,0,1,1,0,0
-141.75826904040764,-8.729353822687926,0.0,-0.5,-7.0,0.0,0.0,1,5,0,1,1,0,0
-204.13774660208105,-76.26678129567108,0.0,-0.4999999999999999,-2.0,0.0,0.0,3,5,0,1,1,0,0
-97.60011051256288,-62.67255482113501,0.0,-0.3999999999999999,-4.0,0.0,0.0,1,5,0,1,1,0,0
-103.9129030035242,-35.51496004725095,-1.0,-0.0999999999999999,-10.0,0.0,0.0,4,5,0,1,1,0,0
180.443082760783,-61.67738268790117,0.0,0.0999999999999999,-11.0,0.0,0.0,2,5,0,1,1,0,0
2.748475331640975,-50.10563030739763,0.0,0.0,4.0,0.0,0.0,2,5,0,1,1,0,0
88.32539307560614,89.1185905977402,-1.0,0.2,24.0,0.0,0.0,2,5,0,1,1,0,0
251.845817739724,212.41391308005385,0.0,0.3,-1.0,2.0,0.0,2,5,0,1,1,0,0
120.443680641343,88.09705047419652,0.0,0.25,-2.0,1.0,0.0,2,5,0,1,1,0,0
-3.066720129146688,-12.291610732634126,0.0,0.0999999999999999,8.0,0.0,0.0,2,5,0,1,1,0,0
-71.38380799289757,26.90386221635345,1.0,-0.1999999999999999,3.0,1.0,0.0,2,5,0,0,1,0,0
93.81634097120104,-9.55171667582522,0.0,0.0,-8.0,1.0,0.0,2,5,0,1,1,0,0
-287.8180381890329,-83.56865208947897,0.0,-0.3,-8.0,0.0,0.0,2,5,0,1,1,0,0
353.63031450220865,270.89080676964045,0.0,0.7333333333333334,8.0,1.0,0.0,2,5,0,1,1,0,0
110.9115808160268,29.26031863526396,0.0,0.0999999999999999,-2.0,0.0,0.0,2,5,0,1,1,0,0
-305.99951126814926,-136.86890100334062,0.0,-0.2999999999999999,0.0,-3.0,0.0,2,5,0,1,1,0,0
235.09663036187607,62.786153256703074,0.0,0.0999999999999999,5.0,1.0,0.0,2,5,0,1,1,0,0
-261.7278710007424,-264.0759322506433,-1.0,-0.4,0.0,-4.0,-1.0,2,5,0,1,1,0,0
158.75217006274033,133.42465261801954,0.0,0.6,10.0,0.0,0.0,2,5,0,1,1,0,0
-49.62725554363647,-62.64395969269094,0.0,-0.1999999999999999,4.0,1.0,0.0,2,5,0,1,1,0,0
16.431665048258992,93.46344203325155,0.0,0.1999999999999999,7.0,0.0,0.0,2,5,0,1,1,0,0
-234.1669935534137,-152.95050075665267,0.0,-0.3999999999999999,19.0,-1.0,0.0,2,5,0,1,1,0,0
-177.25174622324175,-111.22298236592928,0.0,-0.0999999999999999,-7.0,-3.0,0.0,2,5,0,1,1,0,0
83.45729421856936,-55.02098522345477,0.0,-0.1,-3.0,0.0,0.0,2,5,0,1,1,0,0
111.26846557189695,85.08409097040112,0.0,0.4999999999999999,3.0,0.0,0.0,2,5,0,1,1,0,0
-3.673262100992361,20.485115151118407,-2.0,-0.1999999999999999,-26.0,-1.0,0.0,2,5,0,1,1,0,0
53.77662696318089,65.3806923933389,0.0,0.2714285714285714,3.0,0.0,0.0,2,5,0,1,1,0,0
161.0817037147408,114.86609272883244,0.0,0.1999999999999999,5.0,0.0,0.0,2,5,0,1,1,0,0
-231.5906516032892,-9.314622173287262,0.0,-0.2999999999999999,4.0,-1.0,0.0,2,5,0,1,1,0,0
174.0110325089879,-7.723879391530318,0.0,0.0,-2.0,1.0,0.0,2,5,0,1,1,0,0
292.76258278454907,2.046082480112545,1.0,0.1999999999999999,-1.0,3.0,2.0,3,5,0,1,1,0,0
22.622549288057822,-48.85715065130648,0.0,0.0,1.0,1.0,0.0,2,5,0,1,1,0,0
8.893969542514697,30.06656155784572,0.0,0.0999999999999999,7.0,0.0,0.0,3,5,0,1,1,0,0
124.91749285334708,-26.4382258379776,0.0,-0.2,-3.0,0.0,0.0,3,5,0,1,1,0,0
225.06957748195987,98.18308478715812,0.0,0.0,5.0,0.0,0.0,3,5,0,1,1,0,0
159.25118829947064,181.3426759547785,0.0,0.1999999999999999,3.0,2.0,0.0,3,5,0,1,1,0,0
-73.89070062585665,16.571559779232302,0.0,0.0,21.0,-1.0,0.0,3,5,0,1,1,0,0
234.07662523285376,54.48137292693968,0.0,0.3,-14.0,1.0,0.0,3,5,0,1,1,0,0
-319.8858202878014,-269.5577999923862,0.0,-0.3,19.0,-2.0,0.0,3,5,0,1,1,0,0
424.10878698215606,362.01447515487166,-1.0,0.5,3.0,4.0,1.0,3,5,0,1,1,0,0
82.62706325937756,31.648474229017665,0.0,0.0,-7.0,0.0,0.0,3,5,0,1,1,0,0
139.26670298041608,127.12771103569185,-1.0,0.0999999999999999,8.0,4.0,1.0,3,5,0,1,1,0,0
77.64168110320657,127.61137738001776,0.0,0.0749999999999999,-5.0,1.0,0.0,3,5,0,1,1,0,0
-160.68348095800116,129.6758395729937,0.0,0.1,5.0,0.0,0.0,4,5,0,1,1,0,0
121.23855811517797,157.60013785900196,3.0,0.0999999999999999,2.0,2.0,0.0,4,5,0,1,1,0,0
154.2793703382058,208.66249700401545,0.0,0.3,6.0,0.0,0.0,4,5,0,1,1,0,0
-135.5097124763688,54.88392790347007,0.0,0.0999999999999999,7.0,0.0,0.0,3,5,0,1,1,0,0
-148.78209617629,-47.7171009148974,0.0,0.0,4.0,-1.0,0.0,4,5,0,1,1,0,0
-87.24288173212881,48.17776594998054,0.0,-0.1999999999999999,6.0,0.0,0.0,3,5,0,1,1,0,0
4.21571888801077,-59.71568239165981,0.0,0.1999999999999999,-4.0,-1.0,0.0,2,5,0,1,1,0,0
33.85353615493523,32.181189341756635,0.0,-0.0999999999999999,-4.0,2.0,1.0,6,5,0,1,1,0,0
